playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
1uebWA75dLHSkk7XavGMaB,Sister Christian,57trQKFZdJxHia4sMJioWk,https://p.scdn.co/mp3-preview/020f9178489234da3d180fc852a5be4466f63731?cid=961d9cfe0e7c426da68d7932c2693fc9,1983-01-01,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'soft rock']",0.448,0.35,-16.239,0.0393,0.147,2.27e-06,0.0842,0.234,177.279,5,1,302933,64.0
1uebWA75dLHSkk7XavGMaB,Smells Like Teen Spirit,4CeeEOM32jQcH3eN9Q2dGj,https://p.scdn.co/mp3-preview/91219ebc0d0505a1001c4b854f8b2451fcec95b8?cid=961d9cfe0e7c426da68d7932c2693fc9,1991-09-26,"['grunge', 'permanent wave', 'rock']",0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,1,1,301920,84.0
1uebWA75dLHSkk7XavGMaB,Mr. Bojangles - Remastered 2001,3cq6mwsjgygbwRIi9wVPGv,https://p.scdn.co/mp3-preview/aec85e3b1ab7292d706bdb8b44a2aaaa9c11b2ce?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-01-01,"['country rock', 'heartland rock']",0.444,0.757,-6.884,0.0541,0.699,0.0,0.329,0.554,154.26,11,0,215400,54.0
1uebWA75dLHSkk7XavGMaB,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),2MFX2E3TErub7JW8uDPpXZ,https://p.scdn.co/mp3-preview/1adc26b92806316bea3844d6046101924cc42b62?cid=961d9cfe0e7c426da68d7932c2693fc9,2001,"['atl hip hop', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",0.879,0.73,-4.369,0.164,0.114,0.0,0.241,0.885,99.925,11,0,213227,37.0
1uebWA75dLHSkk7XavGMaB,Underneath It All,6fR6Z0Vc1K6yQWNUIKjAIR,https://p.scdn.co/mp3-preview/ed2aea8760d2a55de2cd91289c5330ff07cbeed7?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-12-11,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",0.729,0.731,-4.823,0.0682,0.235,1.35e-06,0.391,0.838,138.204,4,1,302720,64.0
1uebWA75dLHSkk7XavGMaB,Hey Baby,2QsoVMTKj5m5kgztTOep98,https://p.scdn.co/mp3-preview/fcda4453320e91971a98a388c039cd2157739e6f?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-12-11,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",0.705,0.872,-3.557,0.126,0.0618,0.0,0.227,0.75,93.628,11,0,207040,60.0
1uebWA75dLHSkk7XavGMaB,Just A Girl,5lWRaa0fBxDE5yU91npPq7,https://p.scdn.co/mp3-preview/1cd97aefe74cf314ed91011a50adec3cc4e81918?cid=961d9cfe0e7c426da68d7932c2693fc9,1995-10-10,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",0.638,0.906,-4.824,0.0504,0.0662,6.88e-05,0.142,0.767,107.991,2,1,209200,74.0
1uebWA75dLHSkk7XavGMaB,Underneath It All,6fR6Z0Vc1K6yQWNUIKjAIR,https://p.scdn.co/mp3-preview/ed2aea8760d2a55de2cd91289c5330ff07cbeed7?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-12-11,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",0.729,0.731,-4.823,0.0682,0.235,1.35e-06,0.391,0.838,138.204,4,1,302720,64.0
1uebWA75dLHSkk7XavGMaB,It's My Life,1OutzYv6YiN93lrT3pJsWR,https://p.scdn.co/mp3-preview/43fcaf9a853a32d364993cd859bc9ef6b9542f84?cid=961d9cfe0e7c426da68d7932c2693fc9,2003-01-01,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",0.612,0.735,-5.074,0.0282,0.00202,0.00118,0.328,0.783,126.326,8,0,226053,64.0
1uebWA75dLHSkk7XavGMaB,Hypnotize - 2014 Remaster,7KwZNVEaqikRSBSpyhXK2j,https://p.scdn.co/mp3-preview/6aa2483fe9ac2dae624a1a88952aa24bb5c2414e?cid=961d9cfe0e7c426da68d7932c2693fc9,1997-03-04,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",0.901,0.697,-3.439,0.28,0.145,0.0,0.287,0.67,93.941,9,1,229827,82.0
1uebWA75dLHSkk7XavGMaB,I Can't Wait,647q0KZHceDZTyLExHU0ue,https://p.scdn.co/mp3-preview/764be427b3e836b651d7b822649a77e482f61361?cid=961d9cfe0e7c426da68d7932c2693fc9,2019-03-15,"['freestyle', 'post-disco']",0.785,0.844,-4.63,0.0574,0.166,0.002,0.0681,0.94,103.968,7,0,218827,61.0
1uebWA75dLHSkk7XavGMaB,Back Stabbers,0KpMY3D2G8253VTZbDBUmA,https://p.scdn.co/mp3-preview/3719ee781c107359937e236d5ee368bbe40009e0?cid=961d9cfe0e7c426da68d7932c2693fc9,1972-01-01,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']",0.751,0.714,-11.614,0.0374,0.317,0.0,0.639,0.935,124.379,10,1,186093,62.0
1uebWA75dLHSkk7XavGMaB,I Love Music,222TScMmzaZ0IdkvbLoin2,https://p.scdn.co/mp3-preview/c8208d7f588fe079837c863bb4b176caf62a19e7?cid=961d9cfe0e7c426da68d7932c2693fc9,1975-11-01,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']",0.643,0.838,-8.063,0.0455,0.0523,6.15e-05,0.328,0.923,127.612,0,0,413067,54.0
1uebWA75dLHSkk7XavGMaB,Put Your Hands Together,57yGqjGKJUIzgKWdIZo9aR,https://p.scdn.co/mp3-preview/93e96273804980996932186890205a19155c3ab3?cid=961d9cfe0e7c426da68d7932c2693fc9,1973,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']",0.579,0.773,-7.199,0.109,0.506,2.08e-05,0.188,0.737,141.258,7,1,247067,30.0
1uebWA75dLHSkk7XavGMaB,Love Train,28285KFbyCq8sJofn58qlD,https://p.scdn.co/mp3-preview/ce505b0ea58a9441419356e3789ee1fca7010c97?cid=961d9cfe0e7c426da68d7932c2693fc9,1972-01-01,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']",0.743,0.572,-9.627,0.0493,0.186,1.44e-05,0.163,0.675,122.658,0,1,178400,71.0
1uebWA75dLHSkk7XavGMaB,Use ta Be My Girl - Single Version,7AmJATXFg6Mj2grzZXkqq2,https://p.scdn.co/mp3-preview/600012d4bdf8e6eaa470ee3b6b9d22dcca4cc3ca?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-06-10,"['classic soul', 'disco', 'funk', 'philly soul', 'quiet storm', 'soul', 'southern soul']",0.65,0.614,-7.367,0.0522,0.528,0.0,0.167,0.872,111.477,1,1,198173,60.0
1uebWA75dLHSkk7XavGMaB,Elvira,0mG66FLhO0iZ6XCAGdjpax,https://p.scdn.co/mp3-preview/ebb5fd8d29dacafb6bf311cb13e6cea2f5e89c59?cid=961d9cfe0e7c426da68d7932c2693fc9,1981-01-01,"['classic country pop', 'country', 'country road', 'country rock']",0.825,0.285,-17.491,0.0326,0.188,0.00131,0.0539,0.86,126.946,8,1,225627,60.0
1uebWA75dLHSkk7XavGMaB,Little Talks,2ihCaVdNZmnHZWt0fvAM7B,https://p.scdn.co/mp3-preview/a5dad05d521739606a83da0f00d3dc48344c6d77?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-01-01,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",0.457,0.757,-5.177,0.032,0.0206,0.0,0.146,0.417,102.961,1,1,266600,81.0
1uebWA75dLHSkk7XavGMaB,Love Rollercoaster,1hRDHWWealh2Pk3fnpIe75,https://p.scdn.co/mp3-preview/303291d65348f99c2c207ab341756fe351bac54e?cid=961d9cfe0e7c426da68d7932c2693fc9,1975-08-16,"['classic soul', 'disco', 'funk', 'p funk', 'post-disco', 'quiet storm', 'soul', 'southern soul']",0.613,0.82,-10.175,0.0737,0.181,1.45e-06,0.049,0.465,115.125,0,1,290160,61.0
1uebWA75dLHSkk7XavGMaB,Fire,06xkqQuJzl1ddeK48jG6qa,https://p.scdn.co/mp3-preview/4f4266c14965c4ae1c9cf86ba5cea23bef0b9aee?cid=961d9cfe0e7c426da68d7932c2693fc9,1974-06-01,"['classic soul', 'disco', 'funk', 'p funk', 'post-disco', 'quiet storm', 'soul', 'southern soul']",0.639,0.75,-11.794,0.0557,0.324,0.0335,0.282,0.851,107.174,5,1,276333,53.0
1uebWA75dLHSkk7XavGMaB,Good Morning Starshine,5iLGCyYlTfs6DmIlpSoCA2,https://p.scdn.co/mp3-preview/9ea3ffe8694f17e82078f71d923bb8b6e76b3b49?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-10-25,[unknown],0.587,0.561,-12.387,0.0744,0.191,0.0,0.355,0.714,126.01,10,1,219360,43.0
1uebWA75dLHSkk7XavGMaB,Jean,2cjoDBTUi9FO103xhAU6Tk,https://p.scdn.co/mp3-preview/400a99af1dbf056c1c1f8c53155e18c957e8f87d?cid=961d9cfe0e7c426da68d7932c2693fc9,2005-10-25,[unknown],0.309,0.159,-13.39,0.0305,0.837,0.000335,0.117,0.328,91.936,3,1,204573,30.0
1uebWA75dLHSkk7XavGMaB,Have You Never Been Mellow,0xql0ntGYrM9ZSNuMNIYMd,https://p.scdn.co/mp3-preview/e31c861204c5ff703fc79c143abedfb695846999?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-09-30,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",0.542,0.323,-14.073,0.033,0.565,2.31e-06,0.0876,0.433,121.802,0,1,213533,0.0
1uebWA75dLHSkk7XavGMaB,Hopelessly Devoted To You - From “Grease”,5BUq9bdtsm3LWw5laJeJ4R,https://p.scdn.co/mp3-preview/6280980219425f18098ed42c3ea8a9fe0cea78d0?cid=961d9cfe0e7c426da68d7932c2693fc9,1978-04-04,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",0.59,0.338,-13.101,0.03,0.292,0.0131,0.121,0.322,110.581,11,0,185360,73.0
1uebWA75dLHSkk7XavGMaB,If You Love Me (Let Me Know),2sU0wR5zAs6tsen499fTcl,https://p.scdn.co/mp3-preview/7f4743a2395f2e7f72bb0bff5b44a902029a756e?cid=961d9cfe0e7c426da68d7932c2693fc9,1974-05-01,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",0.595,0.495,-12.924,0.0346,0.587,0.0,0.125,0.819,128.817,5,1,196267,44.0
1uebWA75dLHSkk7XavGMaB,Twist of Fate,7k7i5YHJSLTbBSuwnWtSBn,https://p.scdn.co/mp3-preview/34fa7a674dfe9034f72602f61ba564aa7d9645d5?cid=961d9cfe0e7c426da68d7932c2693fc9,2017-10-27,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",0.608,0.737,-7.573,0.0369,0.212,0.000202,0.0995,0.632,164.345,1,0,217053,49.0
1uebWA75dLHSkk7XavGMaB,Let Me Be There,0kaFGTQjIt9SvjtHWJDEFg,https://p.scdn.co/mp3-preview/0867f43e7e2e2b1e0519a5ba042da069555d49dc?cid=961d9cfe0e7c426da68d7932c2693fc9,2023-09-25,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",0.619,0.725,-5.092,0.0313,0.167,4.61e-05,0.199,0.961,125.352,2,1,183627,30.0
1uebWA75dLHSkk7XavGMaB,Please Mr. Please,1lL1jDnZTH60djVb6vKIQj,https://p.scdn.co/mp3-preview/c36b179a5ac714f872e92415ff130e3125ac1738?cid=961d9cfe0e7c426da68d7932c2693fc9,1975,"['adult standards', 'australian dance', 'disco', 'mellow gold', 'soft rock']",0.463,0.453,-13.204,0.0371,0.371,0.0,0.0993,0.561,145.796,5,1,202560,47.0
1uebWA75dLHSkk7XavGMaB,Ice Box,25u7tVNFhpPA450EFQBwML,https://p.scdn.co/mp3-preview/5bed8a08c73080bccdce195d2aeffc0953a32e51?cid=961d9cfe0e7c426da68d7932c2693fc9,2006,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",0.771,0.728,-5.39,0.128,0.184,0.0,0.139,0.809,131.109,8,1,256427,55.0
1uebWA75dLHSkk7XavGMaB,Post to Be (feat. Chris Brown & Jhene Aiko),0fgZUSa7D7aVvv3GfO0A1n,https://p.scdn.co/mp3-preview/6e46983bc460a046d738da248d7b9b22bfe2fae3?cid=961d9cfe0e7c426da68d7932c2693fc9,2014-12-02,"['dance pop', 'hip pop', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",0.733,0.676,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448,10,0,226581,70.0
1uebWA75dLHSkk7XavGMaB,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-11-25,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.6,0.663,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07,3,1,245493,84.0
1uebWA75dLHSkk7XavGMaB,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0,https://p.scdn.co/mp3-preview/cc52a4aa531cd779609c29f2759638a34160c361?cid=961d9cfe0e7c426da68d7932c2693fc9,2013-11-25,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.652,0.877,-2.986,0.0465,0.0227,0.0,0.0789,0.486,118.491,1,1,200107,78.0
1uebWA75dLHSkk7XavGMaB,Drag Me Down,2K87XMYnUMqLcX3zvtAF4G,https://p.scdn.co/mp3-preview/e7076008e9bccbf5c30ba62adb18a20040987f04?cid=961d9cfe0e7c426da68d7932c2693fc9,2015-11-13,"['boy band', 'pop', 'post-teen pop', 'talent show']",0.73,0.703,-5.672,0.0369,0.109,0.0,0.0657,0.595,138.113,0,0,192120,80.0
1uebWA75dLHSkk7XavGMaB,Good Life,6OtCIsQZ64Vs1EbzztvAv4,https://p.scdn.co/mp3-preview/9f2e6d27f7ff6c88128a7d842a9963c2fe80588b?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-01-01,"['piano rock', 'pop']",0.634,0.69,-7.804,0.052,0.0771,0.0,0.132,0.645,94.988,6,1,253307,75.0
1uebWA75dLHSkk7XavGMaB,All The Right Moves,5XRHGXut00SrJUFmcn2lQF,https://p.scdn.co/mp3-preview/b113c3bf2ef1171b8f7c2c52994d23e240b3a478?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-01-01,"['piano rock', 'pop']",0.529,0.948,-3.527,0.0474,0.258,9.35e-06,0.283,0.65,146.024,0,1,238000,68.0
1uebWA75dLHSkk7XavGMaB,Stop And Stare,0pg4ptWsO9eMH6nEhrM9fD,https://p.scdn.co/mp3-preview/0f84c850f0b65a6c5acfe0dd67f2e9421aa5cfbe?cid=961d9cfe0e7c426da68d7932c2693fc9,2007-11-20,"['piano rock', 'pop']",0.492,0.859,-4.274,0.0332,0.0659,0.0,0.0756,0.251,92.474,4,1,223853,62.0
1uebWA75dLHSkk7XavGMaB,Love Runs Out,3cOO5IQtOYs7huq4Z6lYfr,https://p.scdn.co/mp3-preview/f4fa98cd255f1184707eac63e211944150d7f93d?cid=961d9cfe0e7c426da68d7932c2693fc9,2014-01-01,"['piano rock', 'pop']",0.715,0.931,-3.793,0.0565,0.171,0.0,0.0757,0.742,120.025,7,1,224853,65.0
1uebWA75dLHSkk7XavGMaB,Slam,0W2mz7mvaBaEsC4rmoRNPn,https://p.scdn.co/mp3-preview/d9fa90457a28a8f9dddd12c7f52b0b697e8e40a2?cid=961d9cfe0e7c426da68d7932c2693fc9,1993-03-30,"['east coast hip hop', 'hardcore hip hop', 'queens hip hop']",0.876,0.71,-12.908,0.347,0.0654,0.00312,0.918,0.724,98.305,11,1,218333,62.0
1uebWA75dLHSkk7XavGMaB,"If You Leave - From ""Pretty In Pink""",05oFyvdztPdpwSwpoclD4c,https://p.scdn.co/mp3-preview/623c26ae8e581ecd157da61f0e2084f42d24c5f7?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-01-01,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.635,0.684,-11.687,0.0329,0.088,0.156,0.0755,0.892,120.269,0,1,268547,58.0
1uebWA75dLHSkk7XavGMaB,According To You,3SC4yUuwlSL8NvsYgo7B0M,https://p.scdn.co/mp3-preview/dfa85e2597c5573d52c3668da85f28d554d2c3df?cid=961d9cfe0e7c426da68d7932c2693fc9,2009-01-01,['candy pop'],0.613,0.917,-2.549,0.054,0.0222,5.86e-06,0.105,0.538,131.007,5,1,200253,47.0
1uebWA75dLHSkk7XavGMaB,Dance with Me,3D0fUBloGwPcLGLyheGWXu,https://p.scdn.co/mp3-preview/e8b1c9e4196c37477ea927314bfc468dbbf3fa1c?cid=961d9cfe0e7c426da68d7932c2693fc9,2003-01-14,"['soft rock', 'yacht rock']",0.565,0.392,-10.083,0.0268,0.551,0.000106,0.247,0.493,98.485,2,1,180480,64.0
1uebWA75dLHSkk7XavGMaB,Down By The Lazy River,49ZAeWd40u4py51DpjEY8p,https://p.scdn.co/mp3-preview/72305ab071f24078d210f17412bf0e5a4f1aee67?cid=961d9cfe0e7c426da68d7932c2693fc9,1971-06-21,"['adult standards', 'bubblegum pop']",0.6,0.909,-5.154,0.0742,0.433,0.0,0.337,0.94,141.678,1,0,163093,39.0
1uebWA75dLHSkk7XavGMaB,Yo-Yo,1FWHRqOV17plc9w1SSVPo4,https://p.scdn.co/mp3-preview/4398266c1835cc2e4df00bb9541c514a2bcd8a7e?cid=961d9cfe0e7c426da68d7932c2693fc9,1971-06-21,"['adult standards', 'bubblegum pop']",0.617,0.785,-5.8,0.0565,0.636,0.0,0.174,0.92,138.057,2,1,195787,28.0
1uebWA75dLHSkk7XavGMaB,Roses,6bUNEbXT7HovLW6BgPCBsb,https://p.scdn.co/mp3-preview/a58d1bc80d322dfdc2abb69853af0170b4270acd?cid=961d9cfe0e7c426da68d7932c2693fc9,2003,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",0.751,0.708,-5.653,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,0,1,369573,72.0
1uebWA75dLHSkk7XavGMaB,The Whole World,074v54tSEWLbq3Hu5wf6uh,https://p.scdn.co/mp3-preview/7da27a10f2d8ae5f6f1c79bf577ec625d924f48f?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-10-04,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",0.814,0.852,-6.176,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,2,1,295347,54.0
1uebWA75dLHSkk7XavGMaB,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,https://p.scdn.co/mp3-preview/06f8cc47c72dae9e9a66081b4dc912e9d9b430a9?cid=961d9cfe0e7c426da68d7932c2693fc9,2000-10-31,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",0.843,0.806,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,4,0,270507,83.0
1uebWA75dLHSkk7XavGMaB,Good Time,1kPpge9JDLpcj15qgrPbYX,https://p.scdn.co/mp3-preview/948112ba8bf947a429389e2dd71c990989027a7e?cid=961d9cfe0e7c426da68d7932c2693fc9,2012-01-01,"['indietronica', 'pop']",0.56,0.872,-4.269,0.14,0.0239,6.98e-06,0.371,0.682,126.05,3,1,205933,79.0
1uebWA75dLHSkk7XavGMaB,Looking Through Patient Eyes,3BG0FJ4wvsHCj1otsNV890,https://p.scdn.co/mp3-preview/f098917bcebfc4c8daa6beb05b008deebefd1d32?cid=961d9cfe0e7c426da68d7932c2693fc9,2018-12-07,['contemporary r&b'],0.786,0.372,-17.765,0.0536,0.19,5.9e-06,0.129,0.685,102.237,8,1,249667,35.0
1uebWA75dLHSkk7XavGMaB,I'd Die Without You,2kPhglWgoQwjQYfUV2CVjT,https://p.scdn.co/mp3-preview/c297032a96acfa1274102df09f1781404d7c50fa?cid=961d9cfe0e7c426da68d7932c2693fc9,2018-12-07,['contemporary r&b'],0.543,0.266,-18.813,0.0443,0.256,0.00093,0.0993,0.343,79.992,1,1,250693,40.0
1uebWA75dLHSkk7XavGMaB,Set Adrift On Memory Bliss,093UVG0vgKjxj4UDjLIulw,https://p.scdn.co/mp3-preview/a7fefb3f5ffce7b7b45851357e12292e96f02a03?cid=961d9cfe0e7c426da68d7932c2693fc9,1999-04-23,['contemporary r&b'],0.737,0.784,-7.902,0.0777,0.00682,0.2,0.537,0.587,99.773,7,1,211662,51.0
1uebWA75dLHSkk7XavGMaB,Scars,3TAtUJc4Sj913Cs5gBUeu0,https://p.scdn.co/mp3-preview/c6c979a2ce0f460cdbfa3072779f16dd4516bfde?cid=961d9cfe0e7c426da68d7932c2693fc9,2004-01-01,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']",0.455,0.929,-3.295,0.0494,0.0875,0.0,0.226,0.484,89.782,11,1,208199,64.0
1uebWA75dLHSkk7XavGMaB,The Night Chicago Died,4f4RRYN3R7glPElFjeoUnC,https://p.scdn.co/mp3-preview/6a9d2f70dac49331898ed006c1df0fec9c191ffc?cid=961d9cfe0e7c426da68d7932c2693fc9,2008-06-01,"['bubblegum pop', 'classic uk pop']",0.767,0.45,-12.352,0.0824,0.347,0.0,0.113,0.809,106.847,0,1,203333,51.0
1uebWA75dLHSkk7XavGMaB,Hit Me With Your Best Shot,0vOkmmJEtjuFZDzrQSFzEE,https://p.scdn.co/mp3-preview/2911fdde0e31f63d9272eabc0360962ae1904a0b?cid=961d9cfe0e7c426da68d7932c2693fc9,1980-08-05,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",0.741,0.58,-9.05,0.0304,0.117,3.31e-05,0.212,0.944,127.402,4,1,171267,76.0
1uebWA75dLHSkk7XavGMaB,Love Is A Battlefield,4wYqPn3Kg3vZrkVgW2oqAG,https://p.scdn.co/mp3-preview/fc52f34ee24e24463aa91965aaa3bef0d0428c57?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-01-01,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",0.669,0.633,-11.903,0.049,0.0137,0.0178,0.0979,0.862,90.626,2,0,245400,68.0
1uebWA75dLHSkk7XavGMaB,We Belong,665Jxlgi1HamPKbW1vwzx4,https://p.scdn.co/mp3-preview/ad6c7ec111c6e1d1c8e70277e3082a3732e56549?cid=961d9cfe0e7c426da68d7932c2693fc9,1984,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']",0.706,0.322,-14.108,0.0467,0.528,2.37e-06,0.576,0.305,135.154,5,1,221133,70.0
1uebWA75dLHSkk7XavGMaB,Speedy Gonzales,3TmnUIbelFiDzrhZqavHU0,https://p.scdn.co/mp3-preview/72c6354c08425dec42323b35c41329bc36235272?cid=961d9cfe0e7c426da68d7932c2693fc9,1993-01-01,"['adult standards', 'easy listening', 'rock-and-roll', 'rockabilly']",0.589,0.447,-12.912,0.0748,0.821,0.0,0.0999,0.789,146.845,11,1,153093,50.0
1uebWA75dLHSkk7XavGMaB,Moody River - Single Version,2TEdI0KNrYHo4UPhrt0ais,https://p.scdn.co/mp3-preview/110730b814fccc0abb136002852547e757a10f1f?cid=961d9cfe0e7c426da68d7932c2693fc9,1993-01-01,"['adult standards', 'easy listening', 'rock-and-roll', 'rockabilly']",0.767,0.269,-14.983,0.0333,0.774,0.0,0.0875,0.534,129.921,3,1,157267,41.0
1uebWA75dLHSkk7XavGMaB,Because the Night,0lIoY4ZQsdn5QzhraM9o9u,https://p.scdn.co/mp3-preview/9803a684e4d2af90d8fec47f95390ee8ace8f2d9?cid=961d9cfe0e7c426da68d7932c2693fc9,1978,"['art punk', 'permanent wave', 'protopunk', 'singer-songwriter']",0.466,0.763,-7.748,0.0391,0.0542,0.0,0.119,0.473,123.539,11,0,204800,71.0
1uebWA75dLHSkk7XavGMaB,(You're) Having My Baby,5PuAFxKmqG72uKyoo11zpQ,https://p.scdn.co/mp3-preview/6120f74beacaff8e99b6e9848ae290c24b16ee0c?cid=961d9cfe0e7c426da68d7932c2693fc9,1974,"['adult standards', 'canadian pop', 'easy listening', 'rock-and-roll']",0.596,0.589,-8.747,0.037,0.551,0.0,0.0897,0.587,75.288,0,1,156293,54.0
1uebWA75dLHSkk7XavGMaB,Puppy Love - Remastered,1mdfrHeZzxjz0FJ4BKRuxS,https://p.scdn.co/mp3-preview/e6b1c600c1d6c9c4c5dd5344bb15f4a093e27517?cid=961d9cfe0e7c426da68d7932c2693fc9,1959-01-02,"['adult standards', 'canadian pop', 'easy listening', 'rock-and-roll']",0.234,0.443,-7.605,0.0361,0.701,0.0,0.25,0.448,68.69,7,1,161533,56.0
1uebWA75dLHSkk7XavGMaB,It's Time To Cry - Remastered,40piQ7HbvKynhXmDhWyx6k,https://p.scdn.co/mp3-preview/d2068d367a46e2d4a81c9a288bff72a0cfdbc51b?cid=961d9cfe0e7c426da68d7932c2693fc9,1959-01-02,"['adult standards', 'canadian pop', 'easy listening', 'rock-and-roll']",0.429,0.39,-10.16,0.0288,0.798,0.000124,0.383,0.529,110.431,3,1,146667,30.0
1uebWA75dLHSkk7XavGMaB,Times Of Your Life,3AdX0KdVoMBqe82b19rWAU,https://p.scdn.co/mp3-preview/3e1c8582f10ae0e719410c7ffe97eb6d63dae3c4?cid=961d9cfe0e7c426da68d7932c2693fc9,1975,"['adult standards', 'canadian pop', 'easy listening', 'rock-and-roll']",0.391,0.441,-9.876,0.0267,0.573,0.0,0.0665,0.513,76.524,7,1,195760,49.0
1uebWA75dLHSkk7XavGMaB,I Don't Like To Sleep Alone,0kgjL2oRFsV6GSwVNCcQS6,https://p.scdn.co/mp3-preview/637d4dbee070af8b3c89acddd45e90e88abf4f71?cid=961d9cfe0e7c426da68d7932c2693fc9,1975,"['adult standards', 'canadian pop', 'easy listening', 'rock-and-roll']",0.48,0.557,-9.696,0.0276,0.413,7.71e-06,0.267,0.26,127.237,10,1,198827,51.0
1uebWA75dLHSkk7XavGMaB,No More Lonely Nights,23gmmiGpMHkxWc0XI1ika5,https://p.scdn.co/mp3-preview/14b84f72fef52457b169034713200dbd4312229f?cid=961d9cfe0e7c426da68d7932c2693fc9,2016-06-10,"['beatlesque', 'classic rock', 'mellow gold', 'rock']",0.315,0.524,-8.804,0.0378,0.0126,0.000191,0.131,0.409,177.146,5,1,283627,51.0
1uebWA75dLHSkk7XavGMaB,Take It Away,3Zl0tZ2K1LgnJTyEaI1M6N,https://p.scdn.co/mp3-preview/295d390ae5b886af5743727b760ae9fc9957f3fe?cid=961d9cfe0e7c426da68d7932c2693fc9,2001-05-07,"['beatlesque', 'classic rock', 'mellow gold', 'rock']",0.619,0.61,-9.85,0.0413,0.00743,1.04e-05,0.0965,0.875,134.793,2,1,243667,27.0
