"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:0NdEFLohwfZpyncrBCq1ZY","I Do!!","spotify:artist:6cStgiv1qH5z6GYrFsjuGj","Toya","spotify:album:6Kykkbhfc5bRHTFw6fLqBT","Toya","spotify:artist:6cStgiv1qH5z6GYrFsjuGj","Toya","2001-07-09","https://i.scdn.co/image/ab67616d0000b27374a4da28507d433b533d73ee","1","3","213493","https://p.scdn.co/mp3-preview/420e0b2727d63f1a46ecb2f61ae476b3b9525862?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","USAR10100358","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:5aj0xPGiEUN3aI2oOYu14S","I Don't Dance","spotify:artist:5Zq7R5qmi58ByYyBQTlNuk","Lee Brice","spotify:album:2XIhZ9IjqoIN5V6dfKHzCn","I Don't Dance (Deluxe Edition)","spotify:artist:5Zq7R5qmi58ByYyBQTlNuk","Lee Brice","2014-09-09","https://i.scdn.co/image/ab67616d0000b273e4d79c56c88a996b4d64d099","1","1","221173","https://p.scdn.co/mp3-preview/9da67dbd895d168604f91259c5fb7d74f272ccfa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USCRB1410944","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:4h7wUvVV8Ff8UL7JqAByiL","I Don't Wanna","spotify:artist:0urTpYCsixqZwgNTkPJOJ4","Aaliyah","spotify:album:4e0MOgtJeKQXt0MQGzFVcY","Next Friday (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","1999-12-14","https://i.scdn.co/image/ab67616d0000b273488d847083f981cbcc74f3b1","1","7","255093","https://p.scdn.co/mp3-preview/10869b3db46f9120f585a8538ff7879709002cb1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","USPO19900513","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:0cV4xwUA4ue2deqq4CZFko","I Don't Want This Night To End","spotify:artist:0BvkDsjIUla7X0k6CSWh1I","Luke Bryan","spotify:album:4ybWq0AegFFAvHULAe7q0K","Tailgates & Tanlines","spotify:artist:0BvkDsjIUla7X0k6CSWh1I","Luke Bryan","2011-08-09","https://i.scdn.co/image/ab67616d0000b273b9e05b0be97dd9b2f79fb29e","1","5","219973","","false","1","USCN11100148","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:19aYH2zhbnTNx4plfenrIk","I Don't Want to Live Without You","spotify:artist:6IRouO5mvvfcyxtPDKMYFN","Foreigner","spotify:album:7w6HSgAb9MseMM4DDx3Ls2","Inside Information","spotify:artist:6IRouO5mvvfcyxtPDKMYFN","Foreigner","1987-11-25","https://i.scdn.co/image/ab67616d0000b27359b0b3bb6cbc0b5a32e1b417","1","4","237693","https://p.scdn.co/mp3-preview/19f5ddc87162685cb595d7d2205c8a5e2e2d7e3b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USAT29900665","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:6Um3XCAxl9YfFmAnGl93xc","I Fought the Law - Single Version","spotify:artist:5XoM6cP8fQykllfuK5V5TR","The Bobby Fuller Four","spotify:album:7KEDLBdqvyiV4D2uH9SgbV","Never To Be Forgotten - The Mustang Years","spotify:artist:5XoM6cP8fQykllfuK5V5TR","The Bobby Fuller Four","1998","https://i.scdn.co/image/ab67616d0000b2737808c94d787cfceb6b28f294","1","43","138360","https://p.scdn.co/mp3-preview/a1566fbf3ab94f7ab2c0b8883d8fc4cbb47bdfc1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USRH10721938","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:7cm9QkrwSWH0scegcO8XZ2","I Found Someone","spotify:artist:72OaDtakiy6yFqkt4TsiFt","Cher","spotify:album:0NxtOR1ND3Qygex4ACA0z9","Cher","spotify:artist:72OaDtakiy6yFqkt4TsiFt","Cher","1987-01-01","https://i.scdn.co/image/ab67616d0000b273cdcfaeab11454a21b88d3318","1","1","223160","https://p.scdn.co/mp3-preview/b74972d424de36d73c1760fc683ab5e6c6d23ec3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USGF18716401","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:57I7CUbXo4XlWuTVB8pXW6","I Go Back","spotify:artist:3grHWM9bx2E9vwJCdlRv9O","Kenny Chesney","spotify:album:052CF6cpp0nAH67yuUrIp7","When The Sun Goes Down","spotify:artist:3grHWM9bx2E9vwJCdlRv9O","Kenny Chesney","2004-01-22","https://i.scdn.co/image/ab67616d0000b273528e4965b251e5f09dd32761","1","2","243666","https://p.scdn.co/mp3-preview/fe378fba598d455d4d2e5c9614b4d6d9ab8e204c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USBN10300091","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:16LYB0chkPiblx33djiNTt","I Go to Extremes","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","spotify:album:1Vw2uoVkLAJFVViJ1QyK1D","Storm Front","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","1989-10-17","https://i.scdn.co/image/ab67616d0000b2731946747b8692919f98918ec4","1","4","263200","https://p.scdn.co/mp3-preview/48b5867173cd4ce7c5890d035a66c57b1cea5ea4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USSM18900214","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:5YgCmkSdGukXqK3fJlX4pQ","I Had Too Much to Dream (Last Night)","spotify:artist:1kkpNi8Ii5MhBMxmUhN5g9","The Electric Prunes","spotify:album:1k3ldWSHD1BwUVHGiFMhyw","I Had Too Much To Dream (Last Night)","spotify:artist:1kkpNi8Ii5MhBMxmUhN5g9","The Electric Prunes","1967","https://i.scdn.co/image/ab67616d0000b2733930d4953ac00bf00a23588d","1","1","179173","https://p.scdn.co/mp3-preview/f0f9abb23ee9b5ed63147e18ce8d6c0907f7c6ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USRE16700006","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:2HXixVqzzm9rEUIMAWzshl","I Hate Myself for Loving You","spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K","Joan Jett & the Blackhearts","spotify:album:2pkv3nrNrwtUdT8VNWwt5U","Up Your Alley","spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K","Joan Jett & the Blackhearts","1988-05-23","https://i.scdn.co/image/ab67616d0000b2735007b18ab5bd6a417ffa014f","1","1","246800","https://p.scdn.co/mp3-preview/0fa72b951448a088f3de9b9018b61478b2075238?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USSM10021818","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:2uE5JDb0ZJsJkzZ8gvL5jw","I Hear You Knocking","spotify:artist:65Gh3BfK84aTIugiRCgLBA","Dave Edmunds","spotify:album:5lyU5HlgoPlJi8JdXysiRw","I Hear You Knocking","spotify:artist:65Gh3BfK84aTIugiRCgLBA","Dave Edmunds","1997-02-17","https://i.scdn.co/image/ab67616d0000b2735652f82e8e7cf4ec1ab43818","1","7","167786","https://p.scdn.co/mp3-preview/79e119cb5f559d5e7a46d92840ee711e71195570?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","GBAYE7100063","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:1tqT6DhmsrtQgyCKUwotiw","I Heard It Through The Grapevine","spotify:artist:3koiLjNrgRTNbOwViDipeA","Marvin Gaye","spotify:album:36VMWZPLjg9rucvMxdA2Pz","In The Groove","spotify:artist:3koiLjNrgRTNbOwViDipeA","Marvin Gaye","1968-08-26","https://i.scdn.co/image/ab67616d0000b273aff6573c5110e0732fbab3d8","1","4","194293","https://p.scdn.co/mp3-preview/c0a09baf1364822c694b171b61db2f1480064bb6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USMO19582697","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:7ek4MYOY3Kb0GqNTAxii3r","I Honestly Love You - Live","spotify:artist:4BoRxUdrcgbbq1rxJvvhg9","Olivia Newton-John","spotify:album:4pMYAWXWTDY73KIRTpNsON","Olivia's Live Hits","spotify:artist:4BoRxUdrcgbbq1rxJvvhg9","Olivia Newton-John","2008-01-01","https://i.scdn.co/image/ab67616d0000b273b2aef77c74ea1f62c79a4780","1","10","261893","","false","8","USNPD0714415","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:65B1tEOv5W294uCKbmEcFV","I Hope You Dance","spotify:artist:738OS3zrCO782uDiUN9pet","Lee Ann Womack","spotify:album:5NwzdF5qHEtXT6SepzhWJv","I Hope You Dance","spotify:artist:738OS3zrCO782uDiUN9pet","Lee Ann Womack","2000-01-01","https://i.scdn.co/image/ab67616d0000b27363b3168c1970294e9ce5c415","1","2","294533","https://p.scdn.co/mp3-preview/b72dede4cd1edb92a0f6ae9a11d5a8839796f661?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USMCN0000018","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:5GvWrvLIqoHroq7YvO260M","I Keep Forgettin' (Every Time You're Near)","spotify:artist:24hJWbo98sH84tb0nkeaqy","Michael McDonald","spotify:album:43P5lpZxSh8r0uNz7x6Sx1","If That's What It Takes","spotify:artist:24hJWbo98sH84tb0nkeaqy","Michael McDonald","1982-08-03","https://i.scdn.co/image/ab67616d0000b27332705f2d1763b4e63b8f2817","1","2","222280","https://p.scdn.co/mp3-preview/c6c61e008bbdc48fd9454cc667dc37b8610c91e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USWB19903128","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:06C1afLEMNO4hii8mbX6sq","I Like it Like That - 2019 - Remaster","spotify:artist:2HBbky0Z08ZcCKVsXWbNE4","The Dave Clark Five","spotify:album:5b2A8trHABO53urxYLhG14","I Like It Like That (2019 - Remaster)","spotify:artist:2HBbky0Z08ZcCKVsXWbNE4","The Dave Clark Five","1965-09-06","https://i.scdn.co/image/ab67616d0000b27364d1bf8a622aa77923f5e99d","1","1","97946","https://p.scdn.co/mp3-preview/3f311399acee21b2683058bc710dc536f437d289?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","GB5KW1901743","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:47RAxX2yfiZWmsNKLvjQON","I Live My Life for You","spotify:artist:28pS8WVbFstY0o1SrqCf8I","Firehouse","spotify:album:58YDbRSyKuN0hUAPBS7Ywv","Good Acoustics","spotify:artist:28pS8WVbFstY0o1SrqCf8I","Firehouse","1996-10-04","https://i.scdn.co/image/ab67616d0000b273e6be631fcbc5b763c1fcd66b","1","10","261906","https://p.scdn.co/mp3-preview/27bb78fb2bf2d8dc144f9217af5781ebaf3e742c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USSM19602675","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:6H2wnX7ytNeCKERIVqCwgs","I Made It (Cash Money Heroes)","spotify:artist:0Chxmm4XMM87mJOHvyiUzL, spotify:artist:35sCXuy5gN6Or69rZ9vqBs, spotify:artist:4pADjHPWyrlAF0FA7joK2H, spotify:artist:55Aa2cqylxrFIXC767Z865","Kevin Rudolf, Birdman, Jay Sean, Lil Wayne","spotify:album:09z9vmYEO8levsGRqEgg8P","To The Sky","spotify:artist:0Chxmm4XMM87mJOHvyiUzL","Kevin Rudolf","2010-01-01","https://i.scdn.co/image/ab67616d0000b27332f80abc1076a3ab0f68fac4","1","1","249546","https://p.scdn.co/mp3-preview/b8907e8cd23e3a57199862881fe8f0f00e7f4261?cid=9950ac751e34487dbbe027c4fd7f8e99","true","52","USCM51000056","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:2cNAQlfTfPbfxAZjeqhoUa","I Made It Through the Rain","spotify:artist:3alW3LYQS8K29z8C8NSLIX","Barry Manilow","spotify:album:1jX6hgONVAak4aSWpRB9gI","Barry","spotify:artist:3alW3LYQS8K29z8C8NSLIX","Barry Manilow","1980","https://i.scdn.co/image/ab67616d0000b273183c3fb961f3c1d3272ab53e","1","3","264960","https://p.scdn.co/mp3-preview/53ff3b5053065ae320b5c1ae01ea8a9f3536a845?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USAR18000143","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:7y5mfSJLUmPYmrI5hcCWnT","I Never Cry","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","spotify:album:040ZtZ1HRgoHRruJtI4IAh","Alice Cooper Goes to Hell","spotify:artist:3EhbVgyfGd7HkpsagwL9GS","Alice Cooper","1976-01-01","https://i.scdn.co/image/ab67616d0000b273f35f5ca39ce2039b3cd43e8b","1","5","224600","https://p.scdn.co/mp3-preview/ddd0779fa95326bcf45a48d088ab1d897ca193f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USWB10000741","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:1vDEdno3PFjQ6bvpwBy1x7","I Remember","spotify:artist:1vfezMIyCr4XUdYRaKIKi3","Keyshia Cole","spotify:album:3rTikJLDugcmBvhAnsy1WD","Just Like You","spotify:artist:1vfezMIyCr4XUdYRaKIKi3","Keyshia Cole","2007","https://i.scdn.co/image/ab67616d0000b273e19f1991b09adf644703fb89","1","8","260040","https://p.scdn.co/mp3-preview/c7eb4c3ee0d7a3798e74e4b051e543cdcc330c70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USUM70748275","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:2YVCkTYJpv5jelYrHYoEG8","I Run To You","spotify:artist:32WkQRZEVKSzVAAYqukAEA","Lady A","spotify:album:3MHTGwjWJhfcc3yBnvo6yh","Lady Antebellum","spotify:artist:32WkQRZEVKSzVAAYqukAEA","Lady A","2008-01-01","https://i.scdn.co/image/ab67616d0000b2735cfe8f215e1276091dbab317","1","5","256013","https://p.scdn.co/mp3-preview/ae2cfa71abea47385b6ac3b167604536f9fe7260?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","USCN10800387","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:3KiexfmhxHvG5IgAElmTkd","I Saw Her Standing There - Remastered 2009","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","spotify:album:3KzAvEXcqJKBF97HrXwlgf","Please Please Me (Remastered)","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2","The Beatles","1963-03-22","https://i.scdn.co/image/ab67616d0000b273dbeec63ad914c973e75c24df","1","1","173946","https://p.scdn.co/mp3-preview/840298e24be40d25630dac9791b097b8c53cb0ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","GBAYE0601410","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:5uRkew0DtfAQmv0oEYNwFF","I Saw the Light - 2015 Remaster","spotify:artist:0Lpr5wXzWLtDWm1SjNbpPb","Todd Rundgren","spotify:album:3zNPrWuTPDQeqdj2Y8UjO1","Something / Anything?","spotify:artist:0Lpr5wXzWLtDWm1SjNbpPb","Todd Rundgren","1972","https://i.scdn.co/image/ab67616d0000b273572add334f45441a292ed9fb","1","1","180280","","false","45","USRH11509516","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:3NfxSdJnVdon1axzloJgba","I Say a Little Prayer","spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok","Aretha Franklin","spotify:album:55HZ2ectg1mMTEKDqIq3kC","Aretha Now","spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok","Aretha Franklin","1968-06-14","https://i.scdn.co/image/ab67616d0000b27346c31f64babcbfca6e061b6b","1","2","216773","https://p.scdn.co/mp3-preview/15d06d515184acb84a761784bf46efb2289740e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USAT20801207","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:0UOxp1BpnD8uPQMKU4wKjz","I Shot The Sheriff","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","spotify:album:408nODJ1r3nO7f3qWkCrCB","461 Ocean Blvd. (Deluxe Edition)","spotify:artist:6PAt558ZEZl0DmdXlnjMgD","Eric Clapton","1974-07-01","https://i.scdn.co/image/ab67616d0000b273d752956b8a82ffa07baa835e","1","5","263746","https://p.scdn.co/mp3-preview/5ba0be7349716243826ebdf5a38d8579e14f08d5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","NLF057490008","spotify:user:1139977116","2023-03-17T09:25:53Z"
"spotify:track:52MJZwo0UGqgFitqv8YFVK","I Shot The Sheriff","spotify:artist:2B4ZHz4QDWJTXPFPgO5peE","Warren G","spotify:album:59JiwsQ9p5dJWWcBEGB5Np","Take A Look Over Your Shoulder (Reality)","spotify:artist:2B4ZHz4QDWJTXPFPgO5peE","Warren G","1997-03-25","https://i.scdn.co/image/ab67616d0000b273f785821a6fee83079b99062b","1","17","246733","https://p.scdn.co/mp3-preview/c78e367b041a2476de15a118e71712112c562dcb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","35","USRL19700007","spotify:user:1139977116","2023-03-17T09:25:53Z"
